Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	gammaShape.s:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4
3952000	-4596.509522079747	-4527.979532897711	-68.52998918203589	-4527.979532897711	6.936465985287439	38.096479577960565	26.556199759870278	11.540279818090287	1	8	36	23	0	1.0	1.5732673863598368	0.3501915429026812	1.0	0.09832244467363745	0.664226283876243	0.14784926529579395	0.4417225335312885	0.004642504784905957	0.3537192593193057	5.972164268366634	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3953000	-4589.201893618296	-4525.926152136549	-63.275741481746536	-4525.926152136549	6.652663582266805	38.051177227604036	29.27188717934459	8.779290048259451	0	9	38	21	0	1.0	1.5710833622776785	0.3081442365615264	1.0	0.08004404479406699	0.6856141064556373	0.13447283605836136	0.40810715276921466	0.004641312940439787	0.30788274130312837	5.972164268366634	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3954000	-4589.241226054984	-4522.490365344499	-66.75086071048455	-4522.490365344499	6.853164568489748	37.98521008213971	31.954774484383204	6.030435597756514	1	12	40	19	0	1.0	1.141168992838232	0.2134766724366948	1.0	0.0800891144991722	2.7783740524015617	0.5197460246584344	0.42812740655506	0.004761678310226531	0.30788274130312837	5.972164268366634	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3955000	-4597.02939032324	-4527.299360520639	-69.7300298026002	-4527.299360520639	6.907868035103885	38.952015321388785	31.58684825356068	7.365167067828105	4	14	39	20	0	1.0	2.2592992572509396	0.2134017284931848	1.0	0.2352363619852774	1.4473739882496086	0.13671146479478294	2.4904640729220864	0.00424800302268123	0.30788274130312837	5.972164268366634	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3956000	-4596.808480512784	-4523.353860115881	-73.45462039690304	-4523.353860115881	6.696158044311752	38.19591224733193	30.816645735119728	7.379266512212199	4	15	40	19	0	1.0	1.5746443554670049	0.39465238367227334	1.0	0.0941095204643666	1.451395465970591	0.3637625717246767	0.37549253805592203	0.0041068969239674204	0.30788274130312837	6.8265818335824	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3957000	-4597.061423924498	-4525.527641595299	-71.5337823291981	-4525.527641595299	6.787783352776922	38.36705381202632	29.153718547363866	9.213335264662446	4	12	37	22	0	1.0	1.8857055235967075	0.18673204335856977	1.0	0.18569649145315664	1.6402386777802327	0.16242468193733	1.8752480471353221	0.003968662251320521	0.30788274130312837	6.8265818335824	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3958000	-4595.818081249214	-4525.725445177866	-70.09263607134699	-4525.725445177866	6.849955525391037	39.21100016119874	31.376993862042838	7.834006299155888	3	11	37	22	0	1.0	1.8582689696197285	0.1664635624207987	1.0	0.20601434457088968	1.4447769693341195	0.12942298728052185	2.299782956974603	0.004278514132818958	0.30788274130312837	6.8265818335824	0.34576215249657766	0.20450539599603845	0.20616073246382807	0.2435717190435558
3959000	-4599.570450517268	-4523.948990263084	-75.62146025418423	-4523.948990263084	6.907513942305886	38.578419783655725	29.41509396064638	9.16332582300935	3	10	36	23	0	1.0	1.8576491962083583	0.34493284695821297	1.0	0.11406342933366609	0.5073013706257967	0.09419695946517821	0.6142930129357126	0.0045374381631236955	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3960000	-4591.243077188217	-4523.756963602462	-67.4861135857551	-4523.756963602462	6.911827844066443	37.59136325272361	27.895427231610185	9.695936021113418	3	9	35	24	0	1.0	1.4551563364425475	0.3157772334256421	1.0	0.1565819518862552	0.5085370965433216	0.11035545351322391	0.7215568297563155	0.004667524195495532	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3961000	-4602.747944524477	-4524.364389675926	-78.38355484855148	-4524.364389675926	6.799933330946492	39.952695053589686	28.038127130124643	11.914567923465034	2	10	37	22	0	1.0	1.4788980197683455	0.43190966418608506	1.0	0.15700325063548826	0.7807879759928944	0.22802780719420243	0.5375934268559889	0.0044149358322772845	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3962000	-4608.782854369153	-4522.670216635532	-86.11263773362153	-4522.670216635532	6.74256615196805	40.103107619241854	28.851561945552742	11.251545673689101	5	13	37	22	0	1.0	1.4654833472967566	0.4825142472229007	1.0	0.10710915974313172	1.1211081899246307	0.36912782073897626	0.3253099589285202	0.003741548525428384	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3963000	-4614.826259892884	-4524.176775685195	-90.64948420768908	-4524.176775685195	6.764424420596169	40.54446563152911	29.07826593963238	11.466199691896726	5	13	37	22	0	1.0	1.4638283400178662	0.4041283641520045	1.0	0.08378256205523557	0.9201964099053171	0.25404445293704614	0.3034760724927232	0.0044141581608519	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3964000	-4610.296022890267	-4525.946441580598	-84.34958130966834	-4525.946441580598	6.891013799614877	39.85182199320266	26.906625454560356	12.945196538642293	4	12	37	22	0	1.0	1.3030971580787414	0.5028011058313316	1.0	0.19407208800231196	1.1584316769882321	0.4469818114548686	0.5029718180911391	0.004036383650104534	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3965000	-4600.928848573025	-4515.003938217174	-85.92491035585026	-4515.003938217174	6.755978012831538	41.480145767112255	30.343652061892143	11.1364937052201	3	13	39	20	0	1.0	1.3047798927424348	0.5034503903796712	1.0	0.1938217991746305	0.8719056401313993	0.33642550543583644	0.5023231507428219	0.003910841745092811	0.22532394232318387	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3966000	-4599.926843480917	-4516.194506044096	-83.73233743682198	-4516.194506044096	6.686458655947011	41.70013643270492	30.33787215090213	11.362264281802812	2	11	38	21	0	1.0	2.0208864320384263	0.4528044255169683	1.0	0.1357211703106062	0.8736265718450452	0.19574676325657686	0.6057296620012879	0.004457914040772364	0.23602614687726123	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3967000	-4604.888814226817	-4518.9627027563965	-85.92611147042064	-4518.9627027563965	6.805694969866564	41.92937775549797	30.796757077755085	11.13262067774286	2	12	39	20	0	1.0	1.891298144431159	0.39473366077849825	1.0	0.08396839129465143	1.4430595154089985	0.30118158097699826	0.4023200411468287	0.004180991245696608	0.24726640402075423	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3968000	-4595.911060625056	-4525.420249396377	-70.49081122867926	-4525.420249396377	6.8086382953820275	40.43028585725236	32.10004919795263	8.330236659299722	0	10	39	20	0	1.0	1.8901479350457504	0.39449360007590584	1.0	0.05991930604496937	1.2830548206081183	0.26778693132513504	0.28709300371027857	0.004137980052588959	0.24726640402075423	7.5807989923201475	0.3470561854169915	0.20359092640373347	0.2070194505153635	0.2423334376639114
3969000	-4606.100609112085	-4527.570306313478	-78.53030279860747	-4527.570306313478	7.576511279094283	42.097568097915705	32.478578273180084	9.618989824735653	2	12	39	20	0	1.0	1.4527205046815872	0.355244368828742	1.0	0.016064712546102266	1.2819610829352823	0.31348731865678	0.06569432020691365	0.0036531942515858067	0.18912242505574195	7.5807989923201475	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3970000	-4602.999977260262	-4530.373645059782	-72.62633220048043	-4530.373645059782	8.173477458160056	43.232220503460006	35.06632191347898	8.165898589981037	1	11	39	20	0	1.0	1.7949481563798322	0.35982345650380765	1.0	0.028870210340414586	1.265646937515692	0.2537173311394432	0.14401654446970932	0.004471711329215027	0.21884266018451287	7.5807989923201475	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3971000	-4600.175615355152	-4521.9971168695565	-78.178498485596	-4521.9971168695565	7.517672634340663	43.66809433456262	34.63433586025157	9.033758474311039	1	11	39	20	0	1.0	1.9882304220907456	0.26231415097859356	1.0	0.09914822081377787	1.2672136929657452	0.16718790754102344	0.7515016181273843	0.0038785834381376643	0.21884266018451287	5.296042811200176	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3972000	-4601.4698879077	-4517.632225427794	-83.83766247990526	-4517.632225427794	7.344391028763055	43.32205363497242	32.83810397860863	10.483949656363794	1	10	38	21	0	1.0	2.1806847460159067	0.4550223806249559	1.0	0.02949131930065822	1.5950477317898613	0.3328231728384662	0.1413364987684799	0.003622912258314815	0.21884266018451287	5.296042811200176	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3973000	-4599.103483639064	-4520.0412446752225	-79.0622389638409	-4520.0412446752225	7.136777785070956	42.576496709635876	32.817378266840436	9.759118442795426	0	10	39	20	0	1.0	1.6608627979152373	0.5974212579753725	1.0	0.02863638569328433	1.1242320700746393	0.404392306458613	0.07961067174929469	0.0038098664150385386	0.2738879954012403	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3974000	-4598.040028955472	-4523.326912492455	-74.71311646301643	-4523.326912492455	7.356143894969966	41.68693718064725	32.62561064136663	9.06132653928063	2	12	39	20	0	1.0	1.5978607887897356	0.2771773947037215	1.0	0.06989249396504733	1.3472743662493027	0.23370871943790456	0.40291336043780535	0.004337430826576218	0.2738879954012403	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3975000	-4632.203752731975	-4548.819708646055	-83.38404408592034	-4548.819708646055	7.630048219092019	42.9302481974422	32.291545530633435	10.638702666808769	3	12	38	21	0	1.0	1.6136337909753435	0.4853796922017445	1.0	0.09713367315243467	1.534355441809356	0.4615328312028864	0.3229186959374807	0.004723027015095977	0.3297353270007953	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3976000	-4624.3947245837335	-4542.104575276703	-82.29014930703052	-4542.104575276703	7.698597482269838	43.36230325523544	32.8392163990717	10.523086856163744	0	10	39	20	0	1.0	1.6159942678074537	0.4860897216549123	1.0	0.22388560313813335	0.6096767763057217	0.1833902634419639	0.7443026157477315	0.003943509135430066	0.1973836117366749	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3977000	-4618.729487635514	-4524.43203651673	-94.29745111878373	-4524.43203651673	7.2046783987177	44.25508951487206	31.26229238765471	12.992797127217354	5	12	36	23	0	1.0	1.6212905481419426	0.4510079418733252	1.0	0.22315423458828604	0.5691780999746207	0.15833302903240584	0.8021984043408624	0.0034395622606200986	0.28301007587555566	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3978000	-4617.0770614974135	-4522.534429119875	-94.54263237753804	-4522.534429119875	7.114052904469119	43.96698855542534	31.024415667438504	12.942572887986824	4	12	37	22	0	1.0	1.3736513491610587	0.45577089208744404	1.0	0.22254155244638518	0.6874986400148085	0.22810873272888618	0.670719673128496	0.00381263732415545	0.28301007587555566	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3979000	-4622.620751298083	-4524.351871936622	-98.26887936146109	-4524.351871936622	6.9423506421839	42.926261640161435	27.21365118273553	15.712610457425903	7	13	35	24	0	1.0	1.3591262533307975	1.0756600231895124	1.0	0.22491987261169508	0.8463045711954054	0.669795019003193	0.2841924931410372	0.003837864840511015	0.1786555792802402	7.444957222820103	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3980000	-4617.523320623842	-4521.6419899916245	-95.88133063221711	-4521.6419899916245	7.041031003978521	43.70583074117982	25.805967387344403	17.899863353835407	4	10	35	24	0	1.0	1.0089370603935581	0.6053523449747856	1.0	0.21823653154362405	0.8143807161556581	0.48862044579348923	0.3637334957631681	0.0036960545865553887	0.1786555792802402	5.682681114191611	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3981000	-4632.719200086472	-4538.61469853418	-94.10450155229151	-4538.61469853418	7.131388705804606	43.784746393745685	26.718161814763498	17.0665845789822	5	8	33	26	1	1.0	1.8048931363858112	0.9590857462202528	1.0	0.09367952791732993	0.8127299960682224	0.4318691999214596	0.1762944946520167	0.004197002400970482	0.1786555792802402	5.682681114191611	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3982000	-4626.938982638625	-4535.447198722295	-91.4917839163299	-4535.447198722295	7.522477661612971	45.15986957562918	28.53033099600336	16.629538579625823	2	8	35	24	0	1.0	1.3764915439255285	1.4258256794303128	1.0	0.0731922208900226	0.7891699055133192	0.8174541439648401	0.07065974094147293	0.003950898650803335	0.1786555792802402	5.682681114191611	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3983000	-4621.292335640066	-4528.756647938441	-92.53568770162428	-4528.756647938441	7.33721971214608	45.84678706410146	29.100011138104737	16.746775925996708	3	9	35	24	0	1.0	1.388174266009318	0.7080523326315578	1.0	0.0727213028439142	0.3051668613788565	0.1556534459195199	0.14257398294756018	0.003815730891158865	0.1786555792802402	5.682681114191611	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3984000	-4616.569402092673	-4527.051309816576	-89.51809227609783	-4527.051309816576	7.401057373668531	43.96060757468264	27.921114197777158	16.039493376905483	3	8	35	24	1	1.0	1.389418478820965	0.6846786869013917	1.0	0.1668414938684955	0.7407632512974315	0.365033874195713	0.33857144825711266	0.0037555860083340778	0.1786555792802402	5.682681114191611	0.3377958317448584	0.21285128007586657	0.2070194505153635	0.2423334376639114
3985000	-4622.08706698531	-4531.27669481202	-90.81037217329025	-4531.27669481202	7.477492326755024	44.808239364848575	30.12521844109477	14.683020923753805	3	10	36	23	0	1.0	1.40819293236098	0.6668853450225314	1.0	0.16461711267526713	0.7882642429313274	0.37330244992411876	0.3476049614002993	0.00409922750762036	0.1786555792802402	7.6804222420897785	0.35360319023057885	0.19704392159014614	0.2070194505153635	0.2423334376639114
3986000	-4622.180150709816	-4528.161865509041	-94.01828520077547	-4528.161865509041	6.899132398511564	43.39367144040703	27.462224773851066	15.931446666555967	4	10	35	24	0	1.0	1.6151565068458813	0.8582237136314775	1.0	0.27140434260512253	0.7567491659678032	0.4021034969377015	0.5107764828473677	0.004040502755488423	0.17133065700401043	7.6804222420897785	0.35360319023057885	0.19704392159014614	0.2070194505153635	0.2423334376639114
3987000	-4621.728741750579	-4522.497660132691	-99.23108161788825	-4522.497660132691	7.545908068712832	46.54564808859719	28.258051378876058	18.287596709721125	4	9	34	25	0	1.0	1.616745066270424	0.7827543395739868	1.0	0.16594119774003954	0.7560056096430042	0.36602349005799134	0.34274433136100835	0.0033758609617	0.17133065700401043	7.6804222420897785	0.35360319023057885	0.19704392159014614	0.2070194505153635	0.2423334376639114
3988000	-4629.246131467036	-4528.592706099585	-100.65342536745175	-4528.592706099585	7.450409546536901	45.08089725288462	27.090288008264146	17.99060924462048	7	10	32	27	0	1.0	1.6130318514269184	1.2252524283054522	1.0	0.2507647364602598	0.42468589296954373	0.3225896755651128	0.33012912097182756	0.003382887668627165	0.17133065700401043	7.6804222420897785	0.35360319023057885	0.19704392159014614	0.2070194505153635	0.2423334376639114
3989000	-4624.483084950955	-4529.521042787026	-94.96204216392941	-4529.521042787026	6.940349059686199	41.445617702139614	26.27364479871704	15.171972903422581	6	10	33	26	0	1.0	1.60967369724882	1.2227015880615357	1.0	0.1362297019262372	0.9090489568468861	0.6905098872287515	0.179344960467717	0.0035607740191525945	0.3114236626120654	7.6804222420897785	0.33154237414184395	0.21910473767888103	0.2070194505153635	0.2423334376639114
3990000	-4608.538060535876	-4522.922238118684	-85.6158224171922	-4522.922238118684	6.639690092524042	40.876620890331104	27.752730236218554	13.12389065411253	5	10	34	25	0	1.0	1.6009487148138462	0.5850914681082219	1.0	0.23772362713556622	1.0104762188278984	0.36929416220007116	0.6504680995846889	0.003911435393861859	0.3114236626120654	7.6804222420897785	0.33154237414184395	0.21910473767888103	0.2070194505153635	0.2423334376639114
3991000	-4602.821636435509	-4532.226605403632	-70.59503103187754	-4532.226605403632	6.6513706687639536	38.54084910763614	25.130355841205294	13.410493266430853	2	6	33	26	0	1.0	1.4925930609456783	0.4236513612133045	1.0	0.24337494656858272	1.0082959563978706	0.28619050001691987	0.8574497563655741	0.004717140365054662	0.3114236626120654	7.6804222420897785	0.33154237414184395	0.21910473767888103	0.2070194505153635	0.2423334376639114
